vencimento;descricao;centro_custo;valor;categoria_id;observacoes
2024-02-08;AVANT 622810;FM;1289.92;
2024-02-08;BRONZEARTE 631078;FM;1664.42;
2024-02-09;SEGURO PASSAT;PESSOAL;657.82;
2024-02-09;LUXMUNDO 34950;FM;884.33;
2024-02-09;MARTINS 4146960;ML;810.61;
2024-02-10;SEGURANÇA CANADA;FM;254.65;
2024-02-10;ASSESSORIA JURIDICA;FM/ML;1000.0;
2024-02-10;RASTREADOR MOTO HAIRTON;PESSOAL;60.0;
2024-02-10;TOP SAT;PESSOAL;60.0;
2024-02-10;STARSEG 39702;FM;293.13;
2024-02-10;CONDOMINIO SR FERNANDO;PESSOAL;1600.1;
2024-02-10;CARTÃO D ROSA;PESSOAL;78.2;
2024-02-10;MANUTENÇAO SITE;FM;200.0;
2024-02-10;CARTÃO GABRIEL- FERREIRA COSTA 1/3;PESSOAL;59.57;
2024-02-10;ARMARINHO BARTOLOMEU 225150;FM;426.74;
2024-02-11;SORTE LUZ 45205;FM;1695.7;
2024-02-12;PRONAMPE (SICREDI);FM;624.99;
2024-02-12;SORTE LUZ 044865;FM;1057.35;
2024-02-12;AVANT 614793;FM;600.18;
2024-02-12;INSTAGRAM;FM;850.0;
2024-02-13;EMPRESTIMO SICREDI 27/44;FM;3272.74;
2024-02-13;EMBULED (HUGO);FM;389.35;
2024-02-13;PRONAMPE (SICREDI);FM;2272.74;
2024-02-13;MEGA LUX 8768;ML;1906.38;
2024-02-13;AVANT 620630;FM;644.16;
2024-02-14;CAPITAL DE GIRO (SICREDI);ML;1886.98;
2024-02-14;SORTE LUZ 044367;FM;1096.27;
2023-02-14;IMD PIX 218784;FM;1195.22;
2024-02-15;BANCO DO NORDESTE 38/57;FM;1333.59;
2024-02-15;SEGURO STRADA;PESSOAL;381.18;
2024-02-15;MARTINS 022008935;FM;523.07;
2024-02-15;ASTRALED 8408;ML;1793.01;
2024-02-15;ARMARINHO BARTOLOMEU 222124;FM;1054.63;
2024-02-15;SORTE LUZ 045958;FM;538.11;
2024-02-15;IMPOSTO ENTRADA- FUNCEP;FM;850.9;
2024-02-15;IMPOSTO ENTRADA- ICMS;FM;6059.17;
2024-02-15;IMPOSTO ENTRADA- FUNCEP;ML;503.67;
2024-02-15;IMPOSTO ENTRADA- ICMS;ML;3861.76;
2024-02-15;VIVO;FM;274.81;
2024-02-15;AVANT 618600;FM;397.09;
2024-02-15;ALMEIDA 1366023;FM;1377.68;
2024-02-15;LUXMUNDO 034658;FM;554.66;
2024-02-16;MARTINS 4162397;FM;518.7;
2024-02-16;ENERGIA TORRE;ML;135.95;
2024-02-16;SUPERMERCADO DA LIMPEZA 18072;FM;396.56;
2024-02-17;ASTRALED (NIVALDO);ML;1944.7;
2024-02-17;MARTINS 004142326;FM;713.26;
2024-02-17;EDGARD 03/05;FM;1000.0;
2024-02-17;SORTE LUZ 045632;FM;609.3;
2024-02-17;EMBULED 19453;ML;380.28;
2024-02-17;EMBULED (TRANSF);ML;583.25;
2024-02-18;DANTAS DISTRIBUIDORA 517855;FM;320.98;
2023-02-18;SORTE LUZ 045789;FM;1060.26;
2024-02-18;MARTINS 021891966;FM;148.86;
2024-02-19;SORTE LUZ 045004;FM;872.73;
2024-02-19;MARTINS 004144886;FM;1172.7;
2024-02-19;BRONZEARTE 628722;FM;650.5;
2024-02-19;SORTE LUZ 045699;FM;968.74;
2024-02-20;SEGURO PASSAT;PESSOAL;657.74;
2024-02-20;DAS;ML;384.76;
2024-02-20;DAS;FM;897.5;
2024-02-20;CAGEPA MANAIRA;FM;156.88;
2024-02-20;CONDOMINIO BANANEIRAS;PESSOAL;450.0;
2024-02-20;CONDOMINIO TERRENO BANANEIRAS;PESSOAL;450.0;
2024-02-20;EMPRESTIMO BNB TORRE;ML;;
2024-02-20;DAS;ML;4820.62;
2024-02-20;DAS;FM;9590.48;
2024-02-20;EMPRESTIMO BANCO NORDESTE;ML;733.33;
2024-02-20;BRONZEARTE 631951;FM;1236.75;
2024-02-20;CARTÃO HAIRTON- MERCADO LIVRE (DRIVERS);PESSOAL;1389.0;
2024-02-20;PORTO LED 1691;FM;1812.32;
2024-02-20;BRONZEARTE 631951;FM;1236.75;
2024-02-20;PLUZIE 115876;ML;1028.74;
2024-02-20;EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO);ML;3400.0;
2024-02-20;PORTO LED 001691;FM;1812.32;
2024-02-20;EMBULED (HUGO) FORA DA NOTA;FM;339.0;
2024-02-20;IMD PIX 220180;FM;578.19;
2024-02-20;MARTINS 11092;FM;164.69;
2024-02-20;CARTÃO HAIRTON- FITA 240L FR;PESSOAL;872.1;
2024-02-20;DICAN GAYA 68553;FM;1291.43;
2024-02-21;CAPITAL DE GIRO (SICREDI);FM;3560.78;
2024-02-21;IMD PIX 224064;FM;659.17;
2024-02-21;SORTE LUZ 044499;FM;1446.81;
2024-02-21;DICAN (GAYA) 69581;FM;1932.61;
2024-02-21;MARAJA;ML;184.67;
2024-02-21;ALMEIDA DISTRIBUIDORA 1367699;FM;309.01;
2024-02-21;MARTINS 004134130;FM;313.82;
2024-02-21;ASTRALED 9047;ML;1199.35;
2024-02-21;VIVO;FM;52.0;
2024-02-21;VIVO;FM;101.88;
2024-02-21;LUXMUNDO 033921;FM;770.28;
2024-02-21;DANTAS DISTRIBUIDORA 516140;FM;273.53;
2024-02-21;MARTINS 4134140;ML;106.4;
2024-02-22;ASTRALED 7827;ML;1383.76;
2024-02-22;MEGA LUX 9687;ML;;
2024-02-22;BRONZEARTE 631078;FM;1664.42;
2024-02-22;MARTINS 004134878;FM;539.35;
2024-02-22;EMBULED (FORA DA NOTA);ML;293.75;
2024-02-22;EMBULED NF;ML;533.39;
2024-02-22;EMBULED (FORA DA NOTA);ML;669.83;
2024-02-22;MEGA LUX 9687 (CONFERIR DESCONTO);ML;789.61;
2024-02-22;SORTE LUZ 045162;FM;1357.77;
2024-02-22;AVANT 622810;FM;1289.92;
2024-02-22;SORTE LUZ 045109;FM;868.18;
2024-02-23;STARSEG 040611;FM;481.5;
2024-02-24;MARTINS 4146960;ML;810.61;
2024-02-25;CARTÃO FERNANDINHO- FARMACIA;PESSOAL;58.02;
2024-02-25;SORTE LUZ 045745;FM;970.27;
2024-02-25;SORTE LUZ 031450;FM;495.22;
2024-02-25;PB TEC;FM;355.71;
2024-02-25;PB TEC;ML;355.71;
2024-02-25;TELY INTERNET;ML;99.9;
2024-02-25;VIVO MOVEL;FM;47.29;
2024-02-26;EMPRESTIMO BB 44/66;FM;4927.07;
2024-02-26;DAS;FM;7664.17;
2024-02-26;SORTE LUZ 044830;FM;823.92;
2024-02-26;AVANT 614793;FM;600.15;
2024-02-26;LUXMUNDO 35139;FM;544.5;
2024-02-26;SORTE LUZ 45205;FM;1695.7;
2024-02-26;ENERGIA BANANEIRAS;PESSOAL;428.62;
2024-02-26;ALVARA BANANEIRAS;PESSOAL;408.12;
2024-02-27;AVANT 620630;FM;644.16;
2024-02-27;FORLUZ 18608;FM;1023.97;
2024-02-27;MARTINS 60556;FM;125.82;
2024-02-28;CONTA AZUL;FM;339.9;
2024-02-28;CONTA AZUL;ML;339.9;
2024-02-28;MEGA LUX 8768;ML;1906.38;
2024-02-28;SORTE LUZ 045244;FM;1080.28;
2024-02-28;G LIGHT 579253;FM;1129.44;
2024-02-29;AVANT 618600;FM;397.09;
2024-02-29;SORTE LUZ 46311;FM;756.97;
2024-02-29;JOANA;PESSOAL;2667.5;
2024-04-03;IMD PIX 224064;FM;657.76;
2024-04-03;SORTE LUZ 045789;FM;1060.26;
2024-04-03;AVANT 635454;FM;742.91;
2024-04-03;ENERGIA MANAIRA;FM;668.9;
2024-04-03;IMPOSTO ENTRADA;FM;63.39;
2024-04-03;IMPOSTO ENTRADA;FM;507.07;
2024-04-03;LAU COMPRA QUE HAIRTON FEZ ONTEM;PESSOAL;5000.0;
2024-04-03;BOLETO AQUARELA;PESSOAL;260.0;
2024-04-03;JOANA INTERRUP WIFI;PESSOAL;1368.0;
2024-04-03;LAU;PESSOAL;2714.0;
2024-04-04;DICAN (GAYA) 69581;FM;1932.58;
2023-04-04;MARTINS 022027441;FM;1111.52;
2024-04-04;AVANT 622810;FM;1289.94;
2023-04-04;IMD PIX 232692;FM;850.77;
2024-04-04;BRONZEARTE 631078;FM;1664.42;
2024-04-04;SORTE LUZ 045699;FM;968.74;
2024-04-04;JOANA INTERRUP WIFI;PESSOAL;1368.0;
2024-04-04;AMIL;PESSOAL;5275.36;
2024-04-04;SUPERMERCADO DA LIMPEZA 19205;FM;352.33;
2024-04-04;CARTÃO SR FERNANDO SANTANDER;PESSOAL;3676.83;
2024-04-05;JOANA INTERRUP WIFI;PESSOAL;1368.0;
2024-04-05;RIACHUELO D ROSA;PESSOAL;5.9;
2024-04-05;DICAN GAYA 68553;FM;1291.43;
2024-04-05;IPTU FM;FM;215.36;
2024-04-05;TCR FM;FM;103.47;
2024-04-05;CONTADOR EDGARD;FM;765.0;
2024-04-05;CONTADOR EDGARD;ML;765.0;
2024-04-05;PLUZIE 115876;ML;1028.75;
2024-04-05;LUXMUNDO 34950;FM;611.23;
2024-04-05;LIGHT ENGINE 67206;FM;788.0;
2024-04-05;IPTU D ROSA;PESSOAL;120.35;
2024-04-05;TCR D.ROSA;PESSOAL;45.53;
2024-04-05;CARTÃO HAIRTON- FONTE 24V 20A;PESSOAL;389.95;
2024-04-05;CARTÃO HAIRTON- LUMINARIA PISCINA;PESSOAL;537.12;
2024-04-05;CARTÃO HAIRTON- EMENDA MAG;PESSOAL;89.7;
2024-04-05;CARTÃO HAIRTON- PRESENTE DIA DA MULHER;PESSOAL;199.5;
2024-04-05;CARTÃO HAIRTON- RELOGIO SR FERNANDO;PESSOAL;525.0;
2024-04-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;265.5;
2024-04-05;CARTÃO HAIRTON- BOMBA D'AGUA;PESSOAL;114.54;
2024-04-05;CARTÃO HAIRTON- MODULOS MINI;PESSOAL;649.95;
2024-04-05;FOLHA FUNCIONARIOS;FM;4480.47;
2024-04-05;FOLHA FUNCIONARIOS;ML;5457.09;
2024-04-05;SEMANA AUGUSTO;FM;406.45;
2024-04-05;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;1205.4;
2024-04-05;JOANA INTERRUP WIFI;PESSOAL;;
2024-04-05;RIACHUELO D ROSA;PESSOAL;5.9;
2024-04-05;DICAN GAYA 68553;FM;1291.43;
2024-04-05;IPTU FM;FM;215.36;
2024-04-05;TCR FM;FM;103.47;
2024-04-05;CONTADOR EDGARD;FM;765.0;
2024-04-05;CONTADOR EDGARD;ML;765.0;
2024-04-05;PLUZIE 115876;ML;1028.75;
2024-04-05;NITROLUX  LUXMUNDO 34950;FM;611.23;
2024-04-05;LIGHT ENGINE 67206;FM;788.0;
2024-04-05;IPTU D ROSA;PESSOAL;120.35;
2024-04-05;TCR D.ROSA;PESSOAL;45.53;
2024-04-05;CARTÃO HAIRTON- FONTE 24V 20A;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- LUMINARIA PISCINA;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- EMENDA MAG;PESSOAL;;
2024-04-05;CARTÃO HAIRTON-  EVENTO DIA DA MULHER;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- RELOGIO SR FERNANDO;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- BOMBA D'AGUA;PESSOAL;;
2024-04-05;CARTÃO HAIRTON- MODULOS MINI;PESSOAL;;
2024-04-05;FOLHA FUNCIONARIOS;FM;11049.47;
2024-04-05;FOLHA FUNCIONARIOS;ML;5457.09;
2024-04-05;SEMANA AUGUSTO;FM;406.45;
2024-04-05;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;1205.4;
2024-04-06;EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO);FM;1133.33;
2024-04-06;BANCO NORDESTE (CAPITAL DE GIRO);FM;7000.0;
2024-04-06;EMBULED NF;ML;621.94;
2024-04-06;EMBULED FORA DA NOTA;ML;901.0;
2024-04-06;ENERGIA SR FERNANDO;PESSOAL;219.82;
2024-04-06;SORTE LUZ 46959;FM;741.45;
2024-04-07;TIM;PESSOAL;217.06;
2024-04-07;EMBULED NF;ML;533.41;
2024-04-07;EMBULED (FORA DA NOTA);ML;669.83;
2024-04-07;MEGA LUX 9687;ML;1790.7;
2024-04-07;SORTE LUZ 046162;FM;1357.8;
2024-04-07;ALMEIDA 1389939;FM;260.46;
2024-04-07;MARTINS 60556;FM;125.82;
2024-04-07;MARTINS 4166378;ML;269.58;
2024-04-08;SORTE LUZ 46522;FM;528.33;
2024-04-08;ALMEIDA 1390652;FM;428.71;
2024-04-08;MARAJA;ML;259.09;
2024-03-08;EMPRESTIMO BB;ML;2870.16;
2024-03-08;SALARIO FERIAS;FM;2702.43;
2024-03-08;CARTÃO ITAU GOLD;PESSOAL;3736.38;
2024-04-08;CARTÃO HAIRTON- FONTE 24V 20A;PESSOAL;389.95;
2024-04-08;CARTÃO HAIRTON- LUMINARIA PISCINA;PESSOAL;537.12;
2024-04-08;CARTÃO HAIRTON- EMENDA MAG;PESSOAL;89.7;
2024-04-08;CARTÃO HAIRTON- PRESENTE DIA DA MULHER;PESSOAL;199.5;
2024-04-08;CARTÃO HAIRTON- RELOGIO SR FERNANDO;PESSOAL;525.0;
2024-04-08;CARTÃO HAIRTON- PROJECTA;PESSOAL;265.5;
2024-04-08;CARTÃO HAIRTON- BOMBA D'AGUA;PESSOAL;114.54;
2024-04-08;CARTÃO HAIRTON- MODULOS MINI;PESSOAL;649.95;
2024-04-06;EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO);FM;1133.33;
2024-04-06;BANCO NORDESTE (CAPITAL DE GIRO);FM;7000.0;
2024-04-06;EMBULED NF;ML;621.94;
2024-04-06;EMBULED FORA DA NOTA;ML;901.0;
2024-04-06;ENERGIA SR FERNANDO;PESSOAL;219.82;
2024-04-06;SORTE LUZ 46959;FM;741.45;
2024-04-07;TIM;PESSOAL;217.06;
2024-04-07;EMBULED NF;ML;533.41;
2024-04-07;EMBULED (FORA DA NOTA);ML;669.83;
2024-04-07;NIVALDO MEGA LUX 9687;ML;1790.7;
2024-04-07;SORTE LUZ 046162;FM;1357.8;
2024-04-07;ALMEIDA 1389939;FM;260.46;
2024-04-07;MARTINS 60556;FM;125.82;
2024-04-07;MARTINS 4166378;ML;269.58;
2024-04-08;SORTE LUZ 46522;FM;528.33;
2024-04-08;ALMEIDA 1390652;FM;428.71;
2024-04-08;MARAJA;ML;259.09;
2024-03-08;EMPRESTIMO BB;ML;2870.16;
2024-03-08;SALARIO FERIAS;FM;2702.43;
2024-03-08;CARTÃO ITAU GOLD;PESSOAL;3736.38;
2024-04-08;CARTÃO HAIRTON;PESSOAL;2771.26;
2024-04-09;EMBULED (TRANSF);ML;171.75;
2024-04-09;EMBULED 20340;ML;434.61;
2024-04-09;ELETROTUDO (PIX);FM;536.0;
2024-04-09;BANCO NORDESTE EMPRESTIMO;FM;2700.0;
2004-04-09;EMBULED PIX;PESSOAL;901.0;
2004-04-09;EMBULED PIX;PESSOAL;669.83;
2024-04-09;TASCHIBRA 1262721;FM;660.26;
2024-04-09;RAPIDO FIGUEIREDO;ML;221.43;
2024-04-09;JOANA INTERRUP WIFI;PESSOAL;1368.0;
2024-04-09;LAU;PESSOAL;2713.0;
2024-04-09;QUITAÇAO STRADA;FM;16925.48;
2024-04-09;PORTO SEGURO (SICREDI);ML;978.76;
2024-04-09;PORTO SEGURO (SICREDI);FM;1214.99;
2024-04-09;INDAIA;FM;428.2;
2024-04-09;LOJAO DO FERRO 230846;FM;207.76;
2024-04-10;RASTREADOR MOTO HAIRTON;PESSOAL;60.0;
2024-04-10;RASTREADOR STRADA;PESSOAL;60.0;
2024-04-10;CARTÃO GABRIEL- FERREIRA COSTA 3/3;PESSOAL;59.57;
2024-04-10;ASSESSORIA JURIDICA;FM/ML;1000.0;
2024-04-10;TCR SR FERNANDO;PESSOAL;49.2;
2024-04-10;IPTU TORRE;ML;492.33;
2024-04-10;G LIGHT 579253;FM;759.28;
2024-04-10;ARMARINHO 228739;FM;895.05;
2024-04-10;UNIDENTIS;FM;208.0;
2024-04-10;MANUTENÇAÕ SITE;FM;200.0;
2024-04-10;INTERNET BANANEIRAS;PESSOAL;90.0;
2024-04-10;SEGURANÇA MANAIRA;FM;252.8;
2024-04-10;RECARGA GABRIEL;PESSOAL;40.0;
2024-04-10;CONDOMINIO SR FERNANDO;PESSOAL;1600.1;
2024-04-10;DEDETIZAÇÃO NA LOJA DA TORRE;PESSOAL;250.0;
2024-04-10;COMPLEMENTO SALARIO PEDRO MORENO;FM;360.0;
2024-04-11;SORTE LUZ 45205;FM;1695.7;
2024-04-11;SORTE LUZ 47038;FM;737.37;
2024-04-11;FERIAS HAIRTON;ML;3594.27;
2024-04-11;LUXMUNDO 36519;FM;725.37;
2024-04-11;ASTRALED 10796;ML;1274.66;
2024-04-11;JOANA INTERRUP WIFI;PESSOAL;1369.0;
2024-04-11;LEMBRETE: RECEBER R$ DA TECTRIS (CLIENTE HAIRTON BOLETO);PESSOAL;;
2024-04-12;PRONAMPE (SICREDI);FM;624.99;
2024-04-12;SORTE LUZ 45772;FM;947.77;
2024-04-12;INSTAGRAM;FM;850.0;
2024-04-12;MARAJA;ML;331.11;
2024-04-12;IPTU SAO LUIS;PESSOAL;508.66;
2024-04-12;EMBULED NF 21004;ML;517.07;
2024-04-12;EMBULED TRANSF 21004;ML;297.8;
2024-04-12;FERIAS HAIRTON;ML;3594.27;
2024-04-12;INSTAGRAM;ML;850.0;
2024-04-13;EMPRESTIMO SICREDI 29/44;FM;3272.72;
2024-04-13;PRONAMPE (SICREDI);FM;2272.72;
2024-04-13;MEGA LUX 8768;ML;1906.38;
2024-04-14;CAPITAL DE GIRO (SICREDI);ML;1811.58;
2024-04-14;SORTE LUZ 46311;FM;756.96;
2024-04-14;MEGA LUX 10528;ML;1233.62;
2024-04-15;SORTE LUZ 46862;FM;662.84;
2024-04-15;BANCO DO NORDESTE 40/57;FM;1333.59;
2024-04-15;GMH 17478;FM;932.23;
2024-04-15;VIVO;FM;273.17;
2024-04-15;ARMARINHO BARTOLOMEU 222124;FM;1054.63;
2024-04-15;SORTE LUZ 46584;FM;599.82;
2024-04-15;LIMPEZA VIDROS;FM;80.0;
2024-04-15;ICMS;ML;2961.72;
2024-04-15;FUNCEP;ML;364.29;
2024-04-15;ICMS;FM;4035.22;
2024-04-15;FUNCEP;FM;464.15;
2024-04-16;BRONZEARTE 631951;FM;1236.75;
2024-04-16;ASTRALED 9935;ML;1235.04;
2024-04-16;SORTE LUZ 46616;FM;564.25;
2024-04-16;EMBULED 20426;ML;583.85;
2024-04-16;EMBULED FORA DA NOTA;ML;408.08;
2024-04-16;AVANT 635274;FM;379.08;
2024-04-16;ENERGIA TORRE;ML;121.21;
2024-04-16;JOANA FITA NEON 12V QT;PESSOAL;950.0;
2024-04-11;SORTE LUZ 45205;FM;1695.7;
2024-04-11;SORTE LUZ 47038;FM;737.37;
2024-04-11;LUXMUNDO 36519;FM;725.37;
2024-04-11;ASTRALED 10796;ML;1274.66;
2024-04-11;JOANA INTERRUP WIFI;PESSOAL;1369.0;
2024-04-11;FERIAS HAIRTON;ML;3594.27;
2024-04-12;PRONAMPE (SICREDI);FM;624.99;
2024-04-12;SORTE LUZ 45772;FM;947.77;
2024-04-12;INSTAGRAM;FM;850.0;
2024-04-12;MARAJA;ML;331.11;
2024-04-12;IPTU SAO LUIS;PESSOAL;508.66;
2024-04-12;EMBULED NF 21004;ML;517.07;
2024-04-12;EMBULED TRANSF 21004;ML;297.8;
2024-04-12;COMISSÃO VENDEDORES;FM/ML;2693.18;
2024-04-12;SEMANA AUGUSTO;FM;406.35;
2024-04-12;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;1204.4;
2024-04-13;EMPRESTIMO SICREDI 29/44;FM;;
2024-04-13;MEGA LUX 8768;ML;1906.38;
2024-04-14;CAPITAL DE GIRO (SICREDI);ML;;
2024-04-14;SORTE LUZ 46311;FM;756.96;
2024-04-14;MEGA LUX 10528;ML;1233.62;
2024-04-14;CAGEPA TORRE;ML;250.0;
2024-04-14;CARTÃO MERCADO LIVRE;PESSOAL;;
2024-04-15;CARTÃO ITAU EXTRA;PESSOAL;;
2024-04-15;SORTE LUZ 46862;FM;662.84;
2024-04-15;GMH 17478;FM;932.23;
2024-04-15;VIVO;FM;273.17;
2024-04-15;ARMARINHO BARTOLOMEU 222124;FM;1054.63;
2024-04-15;SORTE LUZ 46584;FM;599.82;
2024-04-15;LIMPEZA VIDROS;FM;80.0;
2024-04-15;ICMS;ML;2961.72;
2024-04-15;FUNCEP;ML;364.29;
2024-04-15;ICMS;FM;4035.22;
2024-04-15;FUNCEP;FM;464.15;
2024-04-15;COMISSAO;FM;509.95;
2024-04-16;BRONZEARTE 631951;FM;1236.75;
2024-04-16;ASTRALED 9935;ML;1235.04;
2024-04-16;BANCO NORDESTE;FM;200.0;
2024-04-16;SORTE LUZ 46616;FM;564.25;
2024-04-16;EMBULED 20426;ML;583.85;
2024-04-16;EMBULED FORA DA NOTA;ML;408.08;
2024-04-16;AVANT 635274;FM;379.08;
2024-04-16;ENERGIA TORRE;ML;121.21;
2024-04-16;PB TEC;ML;245.0;
2024-04-16;JOANA FITA NEON 12V QT;PESSOAL;950.0;
2024-04-17;EDGARD 04/05;FM;1000.0;
2024-04-17;DICAN GAYA 71185;FM;850.97;
2024-04-17;CARTÃO CARREFOUR;PESSOAL;;
2024-04-17;LAU;PESSOAL;10875.0;
2024-04-17;LAU DRIVE 25-36W;PESSOAL;1500.0;
2024-04-17;AVANT 635454;FM;742.91;
2024-04-17;MARAJA 684767;ML;203.1;
2024-04-18;SORTE LUZ 045789;FM;1060.26;
2024-04-18;BRONZEARTE 631078;FM;1664.4;
2024-04-18;SORTE LUZ 47158;FM;625.37;
2024-04-18;ARMARINHO BARTOLOMEU 222430;FM;509.18;
2024-04-18;VIVO;PESSOAL;52.0;
2024-04-19;AVANT 639294;FM;580.58;
2024-04-19;DARF;ML;744.94;
2024-04-19;DARF;FM;937.19;
2024-04-19;FGTS;FM;475.34;
2024-04-19;FGTS;ML;646.47;
2024-04-19;SANDRIELE E VALESKA ADM;FM;800.0;
2024-04-19;SEMANA AUGUSTO;FM;406.35;
2024-04-19;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;1194.6;
2024-04-19;CARTÃO HAIRTON- LUMINARIA PISCINA;PESSOAL;537.12;
2024-04-19;CARTÃO HAIRTON- PASSAGEM AVIAO 1/5;PESSOAL;415.53;
2024-04-19;CARTÃO HAIRTON- TAXA PASSAGEM;PESSOAL;191.77;
2024-04-19;CARTÃO HAIRTON- ELETROPOLO 1/5;PESSOAL;673.38;
2024-04-19;CARTÃO HAIRTON- PROJECTA CABOS 1/5;PESSOAL;285.8;
2024-04-20;EMPRESTIMO BANCO NORDESTE;ML;733.33;
2024-04-20;EMPRESTIMO BANCO NORDESTE (CAPITAL DE GIRO);ML;3400.0;
2024-04-20;CAGEPA;FM;156.88;
2024-04-20;SEGURO PASSAT;PESSOAL;;
2024-04-20;CONDOMINIO BANANEIRAS CASA;PESSOAL;370.0;
2024-04-20;CONDOMINIO BANANEIRAS LOT;PESSOAL;370.0;
2024-04-20;REDE SOCIAL;FM;850.0;
2024-04-21;CAPITAL DE GIRO (SICREDI);FM;3418.48;
2024-04-21;PRONAMPE SICREDI;ML;1041.67;
2024-04-21;EMBULED NF 20898;ML;621.94;
2024-04-21;EMBULED FORA DA NOTA 20898;ML;901.0;
2024-04-21;VIVO;FM;101.88;
2024-04-21;KIAN 1463940 (NOVO BOLETO C DESCONTO);FM;1510.44;
2024-04-21;SORTE LUZ 46959;FM;741.44;
2024-04-22;DICAN GAYA 68553;FM;1291.44;
2024-04-22;LUXMUNDO 35139;FM;544.5;
2024-04-22;EMBULED (FORA DA NOTA);ML;669.83;
2024-04-22;DICAN GAYA 72841;FM;823.84;
2024-04-22;MEGA LUX 9687;ML;1790.7;
2024-04-22;SORTE LUZ 046162;FM;1357.8;
2024-04-22;DAS;FM;7226.68;
2024-04-22;DAS;ML;2762.16;
2024-04-23;SORTE LUZ 46522;FM;528.33;
2024-04-23;TASCHIBRA 1262721;FM;660.26;
2024-04-23;CARTAO LOJA- LAMPADINA 2/5;FM;243.14;
2024-04-23;CARTÃO LOJA- FARMACIA 2/6;FM;31.34;
2024-04-23;CARTÃO LOJA- PROJETOR ESTRELA AZUL;FM;147.25;
2024-04-23;CARTÃO LOJA- PROJETOR ESTRELA ROSA;FM;118.72;
2024-04-23;CARTÃO LOJA- BULBO 150W;FM;446.0;
2024-04-23;CARTÃO LOJA- FARMACIA 1/6;FM;36.66;
2024-04-23;CARTÃO LOJA- IOB;FM;56.43;
2024-04-23;CARTÃO LOJA- IOB;FM;51.85;
2024-04-23;CARTÃO LOJA- IOB;FM;47.83;
2024-04-23;CARTÃO LOJA- IOB;FM;56.92;
2024-04-23;CARTÃO LOJA- IOB;FM;104.87;
2024-04-23;CARTÃO LOJA- PEÇA PASSAT 1/5;FM;58.0;
2024-04-23;CARTÃO LOJA- MICROFONE LAPELA;FM;55.28;
2024-04-23;CARTÃO LOJA- PROJECTA 1/2;FM;101.35;
2024-04-23;SORTE LUZ 46522;FM;528.33;
2024-04-23;TASCHIBRA 1262721;FM;660.26;
2024-04-23;CARTÃO SICREDI LOJA;FM;2630.56;
2023-04-24;EMBULED (TRANSF);ML;171.75;
2024-04-24;G LIGHT 579253;FM;759.28;
2024-04-24;ARMARINHO BARTOLOMEU 232430;FM;509.17;
2024-04-24;JOANA- LUMINARIA PUBLICA;PESSOAL;2400.0;
2025-04-25;TELY INTERNET;ML;99.9;
2024-04-25;ARMARINHO 228739;FM;895.05;
2024-04-25;DANTAS DISTRIBUIDORA 535593;FM;107.44;
2024-04-25;CARTAO HAIRTON- ABRAÇADEIRA;PESSOAL;171.95;
2024-04-25;CARTÃO HAIRTON- MODULOS;PESSOAL;719.99;
2024-04-25;CARTÃO HAIRTON- ASTRONAUTA;PESSOAL;274.95;
2024-04-25;CARTÃO HAIRTON- DISJUNTOR;PESSOAL;119.0;
2024-04-25;MARTINS 4226329;FM;613.95;
2024-04-25;VIVO;FM;47.29;
2024-04-25;PB TEC;ML;355.71;
2024-04-25;PB TEC;FM;355.71;
2024-04-25;BRISANET MANAIRA;FM;139.99;
2024-04-25;LIGHT ENGINE 69147;FM;837.26;
2024-04-25;CARTÃO ITAU LATAM;PESSOAL;759.07;
2024-04-26;EMPRESTIMO BB 46/66;FM;4927.07;
2024-04-26;SORTE LUZ 45205;FM;1695.7;
2024-04-26;ASTRALED 10796;ML;1274.66;
2024-04-26;JOANA ESPETO DE JARDIM 1/2;PESSOAL;1250.0;
2024-04-26;ENERGIA BANANEIRAS;PESSOAL;338.96;
2024-04-26;SEMANA AUGUSTO;FM;406.35;
2024-04-26;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;1204.4;
2024-04-27;EMBULED 20667;ML;607.86;
2024-04-27;EMBULED TRANSF 20667;ML;383.22;
2024-04-27;MAURICIO PLACA;PESSOAL;1000.0;
2024-04-27;ALMEIDA 1394898;FM;288.85;
2024-04-27;SORTE LUZ 46772;FM;947.77;
2024-04-27;SORTE LUZ  40136;FM;619.47;
2024-04-27;EMBULED NF 21004;ML;517.07;
2024-04-27;EMBULED TRANSF 21004;ML;297.8;
2024-04-28;MEGA LUX 8768;ML;1906.44;
2024-04-28;CARTÃO NUBANK;PESSOAL;3197.61;
